Formula,Space Group Number,Formation Energy,Volume,Density,Total Magnetization
Li6V(SiO4)2,7,-2.6131421076470582,352.3779173662731,2.608337855623423,5.9995744
Li6V2O5F2,7,-2.476225362666667,295.5721533772999,2.9384962816826743,8.0008304
Li7Mn4(P2O7)4,7,-2.626643340259581,1030.5405015564977,3.107003419227935,38.0000004
LiAg(CO2)2,7,-1.498342102499999,206.50052648629543,3.262017348227055,0.0014232
LiAl(Si2O5)2,7,-3.242258592395833,441.77248434074266,2.302335640410198,0.000739299999999
LiAlSiO4,7,-3.18810415297619,335.62072436926746,2.493734984934567,0.000232499999999
LiB(SO4)2,7,-2.120887938541666,638.3038700749528,2.183971027765805,5.5e-06
LiBi2(PO4)3,7,-2.283144509708994,1099.724784147192,4.287170847787432,0.0013011
LiCa2Nb3O10,7,-3.146191273802083,845.526274640637,4.130579050097572,0.0001804
LiCo2(PO3)5,7,-2.439145017893373,575.644396886825,2.998127635385607,12.0
LiCo2(PO3)5,7,-2.344763235502069,589.834356303896,2.926000081236486,11.9999537
LiCo2(PO4)2,7,-2.229648682124542,361.39836002739975,2.892403056141029,14.0001222
LiCo2(PO4)2,7,-2.225645639432234,347.46461838463057,3.008391835368076,14.0000108
LiCo2(PO4)2,7,-2.207574164047619,354.2912918416992,2.950424537938294,1.940146299999999
LiCo2(PO4)2,7,-2.211189804816849,360.51062252215473,2.899525438985834,13.9999708
LiCo2(PO4)2,7,-2.230112094047619,347.62993059239824,3.006961222373138,14.0000903
LiCo2(PO4)2,7,-2.231005159624542,711.861432119115,2.936834821675509,28.0010027
LiCo2(PO4)2,7,-2.245308665393773,717.4468768821984,2.913971067990982,28.0014193
LiCo2(PO4)3,7,-1.995279845542327,917.774349070204,2.965254010475601,15.9961027
LiCo2OF5,7,-2.156496529259259,384.8047288594948,4.070148829835236,16.0001674
LiCo2P5O16,7,-2.328649755272817,593.4956042125194,2.9974790366072672,6.099999999999997e-06
LiCo3(OF3)2,7,-2.078113124861111,258.4796176084573,4.236536918170943,8.380000000000003e-05
LiCoGeO4,7,-1.835504091190476,182.15699460900385,3.692185938471436,8.0004573
LiCoGeO4,7,-1.84043751404762,184.36024968399877,3.648061310626195,7.9994847
LiCoOF2,7,-2.132512492666666,427.61536794278,3.72389767769728,17.302842
LiCoP2O7,7,-2.308891802283549,631.3548137990423,2.522995630671419,4.0530952
LiCoP2O7,7,-2.282967590465368,533.4896982006098,2.985822297958161,4.0000025
LiCoP2O7,7,-2.312373936374459,532.546035991687,2.991113122553064,11.9996785
LiCoPO4,7,-2.364739422925169,352.6879245536578,3.029197344088848,11.9999663
LiCoPO4,7,-2.404089948282313,357.8669246750206,2.9853592234608683,4.1100000000000016e-05
LiCoPO4,7,-2.356592409710884,347.8774533318337,3.071085274765015,0.0
LiCoSiO4,7,-2.328180934404763,354.34122887056736,2.960922837435559,15.9995764
LiCoSiO4,7,-2.293767506904763,184.68075375909245,2.840515363545804,7.9999978
LiCoSiO4,7,-2.305671184761905,169.42139532993644,3.096353429165908,7.999351
LiCoSiO4,7,-2.327302776190477,176.9614694957425,2.964422254735755,7.9984485
LiCoSiO4,7,-2.324841725476191,174.95663474411086,2.998391682437065,7.9975703
LiCoSiO4,7,-2.294205239404763,347.49498194183,3.019258093872197,16.000075
LiCr(PO3)5,7,-2.487595627797618,632.4535706801246,2.3829338066572,7.9995031
LiCr(SO4)2,7,-2.078468461631944,1126.8536748359902,2.959736594805904,24.0008804
LiCr2(PO3)5,7,-2.552454435067287,614.1137118878688,2.735288388647996,15.9983491
LiCr2(PO4)2,7,-2.476867340201464,388.4002442368597,2.572687496543846,14.0004278
LiCr2P5O16,7,-2.631152197772818,628.694139013186,2.756369521180447,12.0000703
LiCr2P5O16,7,-2.570028803606151,672.4016385696443,2.577199791789683,11.9991431
LiCr3P4O15,7,-2.573797012039337,1169.1122612272056,2.993031534269284,36.0007186
LiCu2(PO3)5,7,-2.286647822458591,610.8271963292805,2.8755994439232917,3.999765
LiCu2P5O16,7,-2.221381058189483,618.6107952299785,2.92531203389243,7.9997673
LiCu2PO4,7,-1.8424327391220232,175.30637137282358,4.338355606187157,2.77e-05
LiCuCO3,7,-1.6533590126388882,264.49301696415057,3.277115478787822,0.000235799999999
LiCuPO4,7,-2.160609169710883,165.81131708845567,3.314008703640819,1.999899699999999
LiCuPO4,7,-2.187474859710883,170.89599613054378,3.215406799662751,2.0004585
LiCuPO4,7,-2.175894123996598,345.2608154216404,3.183101721649053,4.0000476
LiCuPO4,7,-2.151815675068026,350.02967569418723,3.139734634804937,3.9997824
LiFe(SO4)2,7,-1.943343886631944,1155.7374046544523,2.930008179430295,40.0000026
LiFe2(BO3)2,7,-2.265572801287878,481.5790710834961,3.2584585312495262,36.0004902
LiFe2(BO3)2,7,-2.264249962651514,488.1960415302772,3.214293642620451,36.0000049
LiFe2(BO3)2,7,-2.27945724310606,488.311884405583,3.21353111148097,16.0000001
LiFe2(BO3)2,7,-2.275262395151515,488.1282586203128,3.214739988786094,36.0000684
LiFe2(PO4)2,7,-2.345295819816849,351.595510016597,2.914705728773716,2.0000003
LiFe2(PO4)2,7,-2.365210576739926,372.1408001827548,2.753789551570867,17.9999949
LiFe2(PO4)2,7,-2.3579013594322342,376.2543731623256,2.723682488108566,17.9999782
LiFe2(PO4)2,7,-2.335516992124541,372.34882132494624,2.752251084372732,18.000007
LiFe2(PO4)2,7,-2.3653409552014653,357.3810741471094,2.867520194521137,18.0001474
LiFe2(PO4)2,7,-2.380744783278388,371.9367309432081,2.755300463758097,2.0
LiFe2(PO4)3,7,-2.248416743736772,932.6633963128388,2.873930222142812,44.4959655
LiFe2OF5,7,-2.567205798703703,207.63671135166985,3.67273195431498,0.0
LiFe2OF5,7,-2.5175792037037037,410.3220498299264,3.71705096027006,40.0003823
LiFe2OF5,7,-2.499649976481481,394.9070532020551,3.862144160185312,40.0023684
LiFe2P5O16,7,-2.49606889360615,648.6268180504238,2.711078711577067,20.0000131
LiFe2P5O16,7,-2.433042646314483,686.9142142709752,2.559967928514561,20.0022786
LiFe3P4O15,7,-2.382894810952381,1215.483658812516,2.941943994712893,40.0000001
LiFe4(BO3)4,7,-2.225099485238095,485.91236445171137,3.181960251341476,37.9995408
LiFe4(BO3)4,7,-2.231280338333333,493.6895734980459,3.131834076149106,18.0000001
LiFeOF2,7,-2.452710279666667,444.2015184621297,3.492494427886153,40.0037874
LiFeP2O7,7,-2.486429290465366,541.3029324583321,2.904830305844083,19.9996518
LiFeP2O7,7,-2.480575489783549,539.7267360308973,2.913313456380679,19.9997949
LiFePO4,7,-2.441144900068026,360.5817977776599,2.905995413626376,2.2e-06
LiFePO4,7,-2.471676515425169,369.232450733346,2.837911587938335,15.9999195
LiFePO4,7,-2.428435244710884,356.48297936571885,2.939408362338769,15.9997988
LiFeSiO4,7,-2.515338861904761,360.8421025308454,2.850733758122906,0.0
LiFeSiO4,7,-2.515435684761904,178.4330419262904,2.882495169985566,9.9999477
LiFeSiO4,7,-2.476810614047618,174.53462125157893,2.946878836016102,9.9994273
LiFeSiO4,7,-2.527125977976188,358.0491746954042,2.872970630114768,0.0
LiFeSiO4,7,-2.506526524047617,361.799697480329,2.843188565940292,20.0003701
LiFeSiO4,7,-2.478286066547618,354.48581167082534,2.901850311549122,19.9998634
LiFeSiO4,7,-2.483516122619046,194.91502765164464,2.6387518074675462,10.0
LiFeSiO4,7,-1.573746850476189,179.22184713978174,2.86980850675653,9.9984564
LiH3(SeO3)2,7,-1.40438259514757,270.85746394737725,3.235539965309581,0.0
LiLa6Mn3O14,7,-3.1798120838386,644.188224784082,6.3369698247049975,24.0003475
LiMn(PO3)4,7,-2.459613064713099,816.8358529006547,3.071837175331794,16.0033257
LiMn(SO4)2,7,-1.99355132989703,1157.1874745479508,2.915924903660094,32.000199
LiMn2(BO3)2,7,-2.4246221304571582,498.8007277579088,3.121802099145724,36.0006024
LiMn2(PO3)5,7,-2.5808895511917243,601.6200727675455,2.824571587241816,19.995043
LiMn2(PO4)2,7,-2.462447133729316,362.3052001246567,2.811920198963124,18.0009277
LiMn2(PO4)2,7,-2.4621953356523942,366.6227976290081,2.778805128891121,18.0022562
LiMn2(PO4)2,7,-2.4823959721908557,373.8706564771325,2.724935195555288,18.0023446
LiMn2(PO4)2,7,-2.497412933344701,356.14509758508274,2.860556883494697,18.0020909
LiMn2(PO4)2,7,-2.474721080267779,305.26799065393203,3.337308010045621,18.0014898
LiMn2(PO4)2,7,-2.484483348537009,756.2522603210263,2.694268470648759,35.9998872
LiMn2(PO4)3,7,-2.365856824340222,817.8151717198775,3.262792548180583,23.9969667
LiMn2OF5,7,-2.6695904901883782,418.8566814629922,3.612547591176039,32.0010865
LiMn2P5O16,7,-2.5386612734337373,637.5792538379698,2.748606092166292,16.0000743
LiMn3OF8,7,-2.672502355355879,672.9390831391665,3.353376138595268,48.0000315
LiMnOF2,7,-2.620266349002874,477.0976266345371,3.226432009886127,32.00178
LiMnOF2,7,-2.618829646002874,445.38699933638696,3.456147253305361,32.0053095
LiMnP2O7,7,-2.501618545050007,1046.0996754164903,2.994684087607645,31.9951634
LiMnP2O7,7,-2.532984701186371,537.6356518495007,2.9134396512252,15.9992478
LiMnP2O7,7,-2.54827943777728,526.2321253200088,2.9765743113043763,16.0019339
LiMnPO4,7,-2.589920039415318,367.5767654613365,2.834305678801193,20.0009461
LiMnPO4,7,-2.583972019058176,363.6006366529827,2.865300026239362,3.51e-05
LiMnPO4,7,-2.621634266915318,372.0513956373297,2.800217727870039,20.0004287
LiNi(PO3)5,7,-2.283399588933983,631.8007206422429,2.420600675702925,7.1704854
LiNi(SO4)2,7,-1.749036705798611,1151.026083985041,2.974875315487651,9.986665
LiNi2(PO3)5,7,-2.4062275722412,593.5712797664802,2.904895637280075,0.0
LiNi2(PO4)2,7,-2.121666217701465,698.4990379792453,2.988456414156773,20.0003274
LiNi2P5O16,7,-2.276122712772818,633.5310507107811,2.805541850063329,7.4323426
LiNi3P4O15,7,-2.071775180517598,1202.8257591306929,3.020091128633764,20.0009071
LiNiP2O7,7,-2.265140290465366,543.4702929944893,2.928058260532347,12.0010263
LiNiPO4,7,-2.29285870042517,340.2907289949212,3.134874028566814,0.0
LiNiPO4,7,-2.33080697292517,350.28615070679217,3.045420340872077,1.77e-05
LiNiPO4,7,-2.29410252292517,347.9212588083308,3.066120685301175,7.9998808
LiP5Pb2O15,7,-2.538434123110764,685.758160693903,3.952802631831994,0.001244399999999
LiSb(SO4)2,7,-1.912280083402777,1388.251768655565,3.070016264872499,0.0014276
LiSb2P5O16,7,-2.430624879439483,755.2941145018444,2.907868665073344,0.0002398
LiSiBiO4,7,-2.448347063690476,405.0087480856729,5.051283532576043,0.0002204
LiSn(SO4)2,7,-1.959406370381944,1382.0957100053836,3.054374835060529,0.0007898
LiSn2(PO3)5,7,-2.501042855719462,678.9114623708359,3.126920625207852,0.0051236
LiSn2P5O16,7,-2.44570885048115,711.6132025193732,3.057893676168087,3.7323768
LiSn2P5O16,7,-2.43412697735615,764.3960399120589,2.8467409539589683,0.0001371
LiSnP2O7,7,-2.450671254783549,600.5738070018579,3.313418423072047,2.871900799999999
LiTeH5O6,7,-1.459592202403845,451.36670119607976,3.46667112757526,0.000357899999999
LiTi(PO3)5,7,-2.657249107267316,630.4731028160021,2.368668741497069,0.003243899999999
LiTi(SO4)2,7,-2.259794660868055,1182.509881988848,2.774046841796579,8.0096113
LiV2(CO3)4,7,-1.978347119385965,442.229244237856,2.619885510090199,5.999483
LiV2(PO3)5,7,-2.392769577730331,558.5794603433932,2.99469172462859,11.9999995
LiV2(PO3)5,7,-2.58757578876294,607.5753473990924,2.753194800609782,11.9970584
LiV2(SiO4)2,7,-2.788436506410256,280.08673647900446,3.474078632548295,5.9995461
LiV2OF5,7,-3.062512554259259,208.39611287858617,3.503060404217717,4.35e-05
LiV2OF5,7,-3.044450933703703,215.6535435162775,3.385171231201026,3.21e-05
LiV2OF5,7,-3.03286150787037,414.3474556795723,3.523729475884179,15.9999033
LiV2OF7,7,-2.929864934848485,339.6253440251109,2.521056067656214,4.0003029
LiV2P5O16,7,-2.683900550064484,653.3173070200177,2.641761555031484,8.000225
LiV2P5O16,7,-2.618334814022816,696.228891324561,2.478938415840052,8.000041
LiV3OF11,7,-2.957043554895833,429.44608776316977,2.975404825306865,5.9991703
LiV6O7F5,7,-2.7211822843859643,428.6067315329984,4.025971587150778,24.0006219
LiVBO4,7,-2.559808381428571,317.1442079975283,2.779035527482746,3.9980002
LiVOF2,7,-2.906016249916667,444.4181382588239,3.344219269280606,16.0000155
LiVOF3,7,-2.9589694505555557,322.7194283841169,2.693690361347775,3.998533799999999
LiVPO5,7,-2.576091180372024,193.81633180471763,2.8933313911656637,1.9996002
LiVSiO4,7,-2.784424153690476,370.1974526687948,2.69071259838088,0.0007698
LiVSiO4,7,-2.7557841683333333,364.3531747875594,2.7338720195459283,0.0047437
MgZr4(PO4)6,7,-3.198733590367347,1037.8447886616707,3.0688700728914,0.001215
MnAl(WO4)2,7,-2.391675183994253,269.4011218392044,7.120376457857779,3.2e-06
MnAs3(PbO3)3,7,-1.663995195964439,543.5729816672689,6.386473581949125,0.0
MnFe3(PO4)4,7,-2.341830317562603,582.706059514839,3.433085321122633,38.0049195
Na10NbGaAs6,7,-0.459003100905172,868.893501426613,3.218502610917988,0.0030385
Na2CaP2O11,7,-1.58179179544027,490.38582676963074,2.194240025831579,8.0001397
Na2CoGeO4,7,-1.933385447844827,222.22520869273237,3.609885375166788,6.0112378
Na2MgGeO4,7,-2.373618289094827,222.66567006587724,3.086261970438829,0.000500999999999
Na2MgSiO4,7,-2.7987684303448277,198.89825780924025,2.711112806619494,2e-07
Na2ZnGeO4,7,-2.067949246594827,222.00914696391916,3.710271385203417,0.0002676
Na2ZnSiO4,7,-2.487630072219827,198.087229141996,3.411351718507767,1e-06
Na4Li3(FeO4)2,7,-1.626666615030426,431.7250451787271,2.711381653170432,14.0011106
Na5V4(PO4)6,7,-2.630486344609069,991.300243650899,2.976818383447281,14.0007385
NaAg(CO2)2,7,-1.469169655380747,208.51106911706395,3.48618190686457,0.0010186
NaAg(SO2)2,7,-1.068576042880746,561.8392325653653,3.061770204344335,8.0012149
NaAlSi3O8,7,-3.208499219336869,351.27602449153784,2.479141862165939,0.0005422
NaCaBO3,7,-2.910027832590996,591.204215431442,2.738565978059632,0.0011351
NaH3(SeO3)2,7,-1.384875349568067,299.7941266609154,3.101025949304965,0.0012936
NaH3C4O5,7,-1.139111538471485,305.9324477086332,1.672340891968477,0.005842399999999
NaUVO7,7,-2.43833714088793,643.4154534451059,4.376615217080189,7.9671985
Nb2TlPS10,7,-0.9525312509268712,709.4914826992627,3.472404742965459,0.005334699999999
Nb3Sb(PO4)6,7,-2.757431493907562,1006.4654889801036,3.201765417344551,0.0017733
NbCr3(AgS4)2,7,-0.671084517023808,1036.3422557706726,4.622023408165539,35.9985743
NbCr3(CuS4)2,7,-0.7236873560714281,941.91320931452,4.460292271683184,33.9968967
Nd2H13(CO)12,7,-0.320798332467949,1245.6126423911453,1.700271349971147,14.0000001
Nd5Ti4GaO17,7,-3.597420561512346,1356.208354560757,6.14349534473484,0.0045099
NiH15IO12,7,-1.17635142150862,487.9605433598586,2.672797724301187,3.9992221
NiH15IO12,7,-1.021522651508621,580.3391713224983,2.247340683326436,8.0002132
NiH15IO12,7,-0.9407685187499992,648.8190222022164,2.010144254732588,7.9998205
NiH8(ClO2)2,7,-1.234650515833332,606.6601417682999,2.207925977630913,8.0008088
PHPbO4,7,-2.176725317270407,184.7131907823076,5.451057101264049,0.0
Pr5Ti4GaO17,7,-3.581129524598765,1372.9572741120503,5.987894524479723,0.021813
PrMg(MoO3)2,7,-2.562335871666666,252.0620713827152,5.969736454568179,10.0001347
PrMg(WO3)2,7,-2.484764637166667,255.32813354155945,8.18002169676286,9.9999993
PrMgV2O6,7,-2.910620631666668,226.3762248827564,5.326783182369491,5.9999055
PrV2ZnO6,7,-2.6422929896666663,231.1286646674608,5.807876167640912,5.9999047
PrZn(MoO3)2,7,-2.310961422166666,263.8652031996559,6.220046114578227,10.0000071
PrZn(WO3)2,7,-2.230723381666666,266.4962909191458,8.349456797603471,9.9998504
Rb2Ca2(SiO3)3,7,-3.167380317812501,533.9412189619829,2.981479051896149,7.42e-05
Rb7VSiO8,7,-2.265004729411764,1449.007842314595,3.691427354794509,0.0320046
RbGa2P5O16,7,-2.610522609613095,643.9000138551809,3.279161043261958,0.0
RbHSO4,7,-1.955933613035714,891.5639061095997,2.719823381320705,1e-06
RbHSO4,7,-1.928126661071428,927.3800950400675,2.61478154507267,9.210000000000004e-05
RbLiSO4,7,-2.289271391619048,2254.515478421853,2.776331550013293,3.33e-05
RbNb(BO3)2,7,-2.893123393783333,1464.9255487118137,3.355168752063434,0.0036931
RbNb2PS10,7,-1.084628158010204,755.2394482961494,2.739149719386445,0.003742499999999
RbNb2PSe10,7,-0.9168557968271672,820.3111227677284,4.420436847423867,0.0014755
Sb2C9(NCl3)3,7,0.590777323369552,1488.9982295422983,1.589643856531788,4.92e-05
SiH7N2F5,7,-1.7674040279166672,289.140241342926,1.816477939108046,0.0001251
Sn4H26(Br4O5)3,7,-1.263064463377192,1892.9420200953457,2.982369403709842,0.0002069
SnCNCl3,7,-0.336803867708335,399.52561345444,2.087169193919528,0.0009622
SnCNCl3,7,-0.32478133104167,391.95645529378186,2.127474981778001,0.0001199
SnSb2As2F18,7,-2.603215076521739,818.8688562116716,3.463739463774207,4.4e-06
Sr3Ta4TiO15,7,-3.467046486202899,626.9745466362345,6.751064648694634,0.0010816
Sr3TiNb4O15,7,-3.257794921884058,639.9338083322026,4.786705836895806,0.001104599999999
SrCrP2O7,7,-2.896869574935065,591.562572191403,3.520693826529536,16.0033072
SrPr(CoO3)2,7,-2.252979476666665,230.19825059012032,6.3823821981894,9.9999908
SrTaNO2,7,-2.7471470609666677,268.0635513888646,7.794590261839023,0.0011554
SrU2(AsO10)2,7,-1.223810716199999,822.4920845480113,4.173127342220159,11.999999
Ta2CrNO5,7,-2.676873876074075,419.6197672797613,8.039472731230042,0.0
TaCr3(AgS4)2,7,-0.68471209040476,1044.2411811714214,5.147071062589193,35.9986269
TaCr3(CuS4)2,7,-0.7476008471309521,959.505291953408,4.987980419875072,36.0008788
TeP3(N2O9)2,7,-1.114661758484433,913.06745429993,2.053377794905834,5.8196729
TlP(HO2)2,7,-1.922216305372024,438.5618507834579,4.564351027061947,0.0066818
VBi(PbO3)2,7,-1.914886253749999,1382.8880674935947,7.399838994548694,0.021807899999999
VN(OF)2,7,-1.4285944475,480.165667212021,1.866684585126433,8.0008922
VN(OF)2,7,-1.512215351250001,442.02386801858455,2.027758938243451,8.000532
VZn2IO7,7,-1.678447349090908,299.0373554591686,4.671804168140784,0.0001274
Y5Mn3(NiO6)3,7,-2.493083647027349,654.1935774091352,5.44928573325219,24.0000014
YNb2NO5,7,-2.9362016425000013,472.50877432917633,5.183207878848391,9.850000000000002e-05
YNb2NO5,7,-2.9470955355555573,448.761062937598,5.457494876886282,0.0
ZnAg2GeO4,7,-1.353360922916665,230.9129718435793,6.00871390916307,0.0008254
ZnCo2(P2O7)2,7,-2.144960812789115,481.18155447297966,3.666039591895463,9.8387298
ZnCu2SiS4,7,-0.8017754718749991,285.3026892857826,4.060762574280743,0.0
ZnFe2(SeO3)4,7,-1.435104524967105,558.850646796701,4.07033978890752,20.00035
ZnSi(AgO2)2,7,-1.764212550416665,217.2853685254343,5.70457651359044,0.0008745
ZnSi(AgS2)2,7,-0.601970757031249,332.8974915414343,4.364531119583839,5e-07
ZnTe(H2N)4,7,-0.252374502619048,674.1582964463191,2.533075493436661,0.001766899999999
ZnTe(H2N)4,7,-0.088689265297619,701.8012732582541,2.433301170140181,2.963021099999999
Zr2P2SO12,7,-2.974669670105041,1037.5141255562291,2.999034041926281,0.0005798
Ag3P2N(O3F)2,5,-1.370495817091836,860.9040014985223,4.116528621080972,15.3034619
AlGa2Bi(BO3)4,5,-2.626392900583334,197.6479033602025,5.130332409401208,0.0009144
AlGaCu2(SeS)2,5,-0.736743179843749,165.38331036126056,4.476543572845931,0.000144399999999
As2Se2S(NF6)2,5,-1.771516439588816,618.2312389980026,3.200700234182985,0.0020719
AsC3N3Cl3F7,5,-1.196913948088235,538.843532401394,2.418013176343761,0.0001002
Ba2CaCo2CuF14,5,-3.0268118375,565.0148845302808,4.479646278183175,6.0005433
Ba2CaEr3(NiO5)2,5,-2.98453298611111,245.1350862635076,7.409982696245586,3.0006923
Ba2CaV2(Si2O7)2,5,-3.044962357826087,321.02115247615325,3.894760690371186,3.9991922
Ba2Ce2Ti2Fe(Si4O13)2,5,-3.340461791382114,588.215567363685,3.802972520172354,6.0003378
Ba2MgMo4(P2O7)4,5,-2.625512394003321,638.0369264285115,3.5876298309696733,14.0000001
Ba2MgTl2CuO6,5,-1.82427738013889,213.76804390261904,6.736892797073512,0.1667746
Ba2MgV2(Si2O7)2,5,-3.042883298913043,316.2579640446704,3.87060255207168,3.9867124
Ba2Na2B10H2O19,5,-2.792525509483578,368.75173396436526,3.308669971010157,0.002374
Ba2NaCe2Ti2FeSi8HO27,5,-3.164957372143091,577.0518158513217,3.991642237073669,6.0101585
Ba4CaCr4Cu2F28,5,-3.2303737761538462,574.9795027934891,4.206129886575667,11.9999998
Ba4CaFe4Cu2F28,5,-3.036485640769231,589.4471297184243,4.146264088671272,20.0004367
Ba4CaV4Cu2F28,5,-3.35318299102564,588.0935681459091,4.100425142332584,4.0004093
Ba6MgSc2C2(O3F7)2,5,-3.583010073064516,489.3191235192031,4.493679070858134,0.0
Ba6Na2Nb2V2O17,5,-3.012082031646849,464.3799012227111,5.112089566275974,0.0007368
BaCo2P2H2O9,5,-2.3056966926116083,389.5530185984814,3.948530478619922,1.17e-05
BaMgAl3P2(HO7)2,5,-2.660692932468944,252.84350922624415,3.484244003100701,3.0000184
BaMgZn(FeO2)4,5,-1.726870711666667,199.78373868917436,4.807611986622435,17.9998319
BaSr2Mn2(Si2O7)2,5,-3.103148711994003,305.45013838609026,4.124988592991958,8.0000686
BiC4S2Cl3O2,5,-0.12460092625,665.2516093586422,2.293977064611877,3.7e-06
BiC4S2Cl3O2,5,0.201215312916665,673.313576973658,2.266509968392587,0.0029268
Ca11YAl15Cr4SiO48,5,-3.098710709374999,902.9932591711492,3.564812351764723,6.0000001
Ca2CoSi4NiO12,5,-2.948898731,228.1703021309432,3.6542246849391793,0.9995923
Ca2Ga2Bi(B2O7)2,5,-2.036404776811594,571.1397251382241,4.046060609648006,0.00055
Ca2MgFe(SiO3)4,5,-3.1768263105,463.1941059059996,3.33145085612491,8.0000516
Ca2Mn2Si4H6O17,5,-2.409652112205229,329.18688196525324,2.927808102547081,5.9977645
